REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ENCFF697BQR_sorted.bam	ENCFF225QVL_sorted.bam
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2988_lociStitched	chr13	43055256	43055646	1	391	488.865	51.285
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2692_lociStitched	chr12	106336050	106336439	1	390	309.4884	35.788
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7435_lociStitched	chr3	9340192	9340580	1	389	382.9948	69.3356
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9978_lociStitched	chr7	134480366	134480752	1	387	288.8438	27.1744
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10539_lociStitched	chr9	35026457	35026843	1	387	417.2274	67.55
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_156_lociStitched	chr1	17569396	17569782	1	387	361.2574	51.6468
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1612_lociStitched	chr10	119271066	119271452	1	387	305.1716	33.5048
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6231_lociStitched	chr2	67400723	67401108	1	386	286.7095	26.1415
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6357_lociStitched	chr2	109185590	109185975	1	386	305.921	34.958
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4263_lociStitched	chr17	1669832	1670217	1	386	541.6565	70.532
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10767_lociStitched	chr9	113454970	113455353	1	384	287.4798	35.619
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10625_lociStitched	chr9	83431850	83432233	1	384	385.8342	42.2449
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_432_lociStitched	chr1	48470070	48470453	1	384	338.6486	29.1846
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4451_lociStitched	chr17	19507819	19508201	1	383	330.621	33.1576
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6649_lociStitched	chr2	222480198	222480579	1	382	351.6249	14.6304
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9023_lociStitched	chr6	26305018	26305398	1	381	281.96	56.088
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_231_lociStitched	chr1	24019326	24019706	1	381	378.328	46.132
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6402_lociStitched	chr2	126657635	126658015	1	381	409.032	27.474
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2602_lociStitched	chr12	67671180	67671560	1	381	309.358	48.032
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6599_lociStitched	chr2	208013527	208013907	1	381	350.17	47.196
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6076_lociStitched	chr2	38685178	38685558	1	381	348.004	40.28
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7495_lociStitched	chr3	16239738	16240118	1	381	308.674	31.35
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6823_lociStitched	chr20	35135263	35135643	1	381	264.784	23.37
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10796_lociStitched	chr9	125125623	125126002	1	380	315.707	30.7748
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5753_lociStitched	chr19	47742821	47743199	1	379	398.1474	58.401
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4941_lociStitched	chr17	81843312	81843690	1	379	288.6786	46.1916
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8390_lociStitched	chr4	185772115	185772493	1	379	306.4446	37.1196
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8564_lociStitched	chr5	102666012	102666390	1	379	343.6398	49.7448
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3713_lociStitched	chr15	75362384	75362761	1	378	338.2067	46.7857
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6315_lociStitched	chr2	98505101	98505478	1	378	327.4245	47.7282
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6371_lociStitched	chr2	112433195	112433572	1	378	298.6217	48.2183
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4093_lociStitched	chr16	57300033	57300409	1	377	290.0088	41.2848
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5534_lociStitched	chr19	32363730	32364106	1	377	413.3744	35.4192
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1568_lociStitched	chr10	102867058	102867434	1	377	374.3456	52.5648
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8753_lociStitched	chr5	150615496	150615871	1	376	360.45	60.1875
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4106_lociStitched	chr16	67244888	67245262	1	375	302.379	36.8016
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7089_lociStitched	chr21	38308104	38308478	1	375	374.4862	43.0474
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10132_lociStitched	chr8	29125802	29126176	1	375	262.922	26.9654
/mnt/vdb/MACS/human/ENCFF183VRP_peak_360	chr1	37466095	37466468	1	374	335.8119	27.4528
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10225_lociStitched	chr8	66113563	66113936	1	374	452.2998	41.776
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10134_lociStitched	chr8	29511153	29511526	1	374	396.6855	47.4829
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2063_lociStitched	chr11	78185594	78185966	1	373	427.614	52.7124
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4019_lociStitched	chr16	30193945	30194317	1	373	509.3796	56.8416
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9531_lociStitched	chr6	159126291	159126662	1	372	297.9501	40.7358
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2183_lociStitched	chr11	119360996	119361367	1	372	334.5307	46.004
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7614_lociStitched	chr3	50238167	50238538	1	372	367.2158	43.407
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9703_lociStitched	chr7	44638670	44639040	1	371	295.778	46.546
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8331_lociStitched	chr4	157992302	157992672	1	371	360.417	46.176
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3141_lociStitched	chr14	21456480	21456850	1	371	368.52	35.039
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_254_lociStitched	chr1	26500575	26500945	1	371	264.032	20.868
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8057_lociStitched	chr4	6807377	6807746	1	370	347.967	49.9626
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1029_lociStitched	chr1	223707431	223707800	1	370	480.7332	78.0435
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5536_lociStitched	chr19	33176519	33176888	1	370	303.2811	18.2286
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2196_lociStitched	chr11	120547037	120547405	1	369	316.1856	24.3984
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9424_lociStitched	chr6	129659623	129659990	1	368	305.5642	42.6087
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_811_lociStitched	chr1	159000020	159000387	1	368	449.7585	59.6008
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3813_lociStitched	chr15	96336478	96336845	1	368	286.5169	40.2232
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1685_lociStitched	chr11	588400	588767	1	368	298.4444	14.6433
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8671_lociStitched	chr5	139131760	139132127	1	368	313.3079	46.1319
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3568_lociStitched	chr15	44784516	44784882	1	367	403.149	17.0556
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8573_lociStitched	chr5	109865988	109866354	1	367	265.899	30.7074
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6376_lociStitched	chr2	113167535	113167901	1	367	466.284	20.7522
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10647_lociStitched	chr9	89808550	89808916	1	367	282.4788	42.6024
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4711_lociStitched	chr17	57357078	57357443	1	366	460.046	38.398
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9339_lociStitched	chr6	89082579	89082944	1	366	277.984	31.171
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5720_lociStitched	chr19	45478724	45479088	1	365	387.3688	32.1412
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5135_lociStitched	chr18	62526408	62526772	1	365	382.8916	41.0956
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5327_lociStitched	chr19	7098848	7099211	1	364	366.3033	12.5235
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10548_lociStitched	chr9	35510705	35511068	1	364	255.8061	41.382
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3781_lociStitched	chr15	90230536	90230898	1	363	398.019	28.7428
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10512_lociStitched	chr9	33044279	33044641	1	363	313.9626	12.8148
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_868_lociStitched	chr1	167548772	167549134	1	363	356.8234	56.5444
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8771_lociStitched	chr5	154754505	154754867	1	363	366.1992	32.218
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8981_lociStitched	chr6	25193039	25193400	1	362	415.4027	47.6159
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6081_lociStitched	chr2	41841063	41841423	1	361	360.396	37.944
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10578_lociStitched	chr9	37976448	37976808	1	361	378.288	45.648
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10811_lociStitched	chr9	127494915	127495275	1	361	330.12	32.364
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10258_lociStitched	chr8	93879407	93879767	1	361	263.736	17.316
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6658_lociStitched	chr2	227180098	227180458	1	361	305.532	32.436
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8361_lociStitched	chr4	183563459	183563818	1	360	311.8992	18.668
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3379_lociStitched	chr14	75276567	75276925	1	359	333.5486	28.6042
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4964_lociStitched	chr17	82593437	82593795	1	359	342.5702	14.0694
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9840_lociStitched	chr7	92809386	92809744	1	359	422.2252	54.416
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_235_lociStitched	chr1	25239204	25239562	1	359	305.9468	46.4684
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_583_lociStitched	chr1	99647737	99648094	1	358	371.8512	55.1922
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_855_lociStitched	chr1	164747719	164748076	1	358	341.3277	62.0466
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9488_lociStitched	chr6	149032252	149032609	1	358	332.0457	29.7381
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8267_lociStitched	chr4	122152364	122152721	1	358	245.259	37.3779
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2701_lociStitched	chr12	108691239	108691596	1	358	301.0224	23.3835
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6333_lociStitched	chr2	102019131	102019487	1	357	318.0148	30.6516
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4967_lociStitched	chr17	82860098	82860454	1	357	313.0664	55.7852
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7918_lociStitched	chr3	172541537	172541893	1	357	280.1364	9.0424
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6495_lociStitched	chr2	174597382	174597736	1	355	300.1212	36.0018
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8949_lociStitched	chr6	9140630	9140984	1	355	319.0956	46.0908
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2261_lociStitched	chr12	4025382	4025736	1	355	334.7778	39.4356
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6264_lociStitched	chr2	73063508	73063862	1	355	240.1536	26.5146
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9445_lociStitched	chr6	134373244	134373597	1	354	285.1534	50.0907
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3625_lociStitched	chr15	60660230	60660583	1	354	385.6878	68.2349
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10931_lociStitched	chr9	137083705	137084058	1	354	278.0934	12.7786
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4477_lociStitched	chr17	27577335	27577688	1	354	345.3399	34.1351
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5624_lociStitched	chr19	40242311	40242664	1	354	249.1121	33.1114
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2610_lociStitched	chr12	69988351	69988703	1	353	304.0224	45.9008
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9091_lociStitched	chr6	30876266	30876618	1	353	269.9488	49.632
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1263_lociStitched	chr10	43455151	43455503	1	353	336.688	26.5056
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10538_lociStitched	chr9	34665613	34665965	1	353	623.4624	36.96
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10142_lociStitched	chr8	30590104	30590456	1	353	300.8192	53.152
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6377_lociStitched	chr2	113218793	113219145	1	353	328.6272	37.2416
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2713_lociStitched	chr12	109131772	109132124	1	353	315.3568	25.9072
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3693_lociStitched	chr15	73951508	73951860	1	353	310.9568	30.6592
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2593_lociStitched	chr12	64625756	64626108	1	353	253.2288	34.8128
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7073_lociStitched	chr21	34835749	34836101	1	353	303.3184	35.2352
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_441_lociStitched	chr1	51314070	51314422	1	353	331.5136	42.3456
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8454_lociStitched	chr5	53276464	53276816	1	353	303.1776	32.1024
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4153_lociStitched	chr16	71484254	71484605	1	352	460.3365	48.8241
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10338_lociStitched	chr8	123025301	123025652	1	352	309.8277	28.2555
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8588_lociStitched	chr5	120139379	120139730	1	352	275.2542	33.5556
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10801_lociStitched	chr9	125891229	125891579	1	351	263.41	27.545
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9223_lociStitched	chr6	37059527	37059877	1	351	323.47	31.115
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8651_lociStitched	chr5	137623077	137623426	1	350	233.132	41.0773
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8959_lociStitched	chr6	14743585	14743934	1	350	336.785	35.7376
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5143_lociStitched	chr18	76450810	76451159	1	350	360.9358	31.2704
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_263_lociStitched	chr1	26865441	26865790	1	350	440.5078	21.6729
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8732_lociStitched	chr5	149423246	149423594	1	349	384.54	74.3676
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6845_lociStitched	chr20	36543482	36543830	1	349	275.0244	15.9384
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5003_lociStitched	chr18	3711528	3711875	1	348	217.4649	24.6023
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_978_lociStitched	chr1	206501038	206501385	1	348	321.6343	28.107
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_511_lociStitched	chr1	76933826	76934173	1	348	307.7543	34.5959
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2779_lociStitched	chr12	115354409	115354756	1	348	341.7256	23.4225
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9481_lociStitched	chr6	144350381	144350727	1	347	294.446	40.2052
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3810_lociStitched	chr15	93028481	93028827	1	347	483.535	58.5778
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1191_lociStitched	chr10	19941150	19941496	1	347	299.3938	53.457
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9285_lociStitched	chr6	53067681	53068026	1	346	275.8275	49.611
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8003_lociStitched	chr3	195546560	195546905	1	346	389.574	21.597
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10240_lociStitched	chr8	76677606	76677951	1	346	291.9045	50.577
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3570_lociStitched	chr15	45167014	45167358	1	345	255.3168	31.5792
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3902_lociStitched	chr16	4616643	4616987	1	345	355.7648	51.772
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5839_lociStitched	chr19	54186839	54187183	1	345	281.0824	46.4056
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2646_lociStitched	chr12	93741955	93742299	1	345	321.64	42.484
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6001_lociStitched	chr2	26771897	26772240	1	344	294.637	35.1918
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2452_lociStitched	chr12	49673858	49674201	1	344	331.8182	58.996
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2055_lociStitched	chr11	77073527	77073870	1	344	325.8157	13.3427
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5725_lociStitched	chr19	45587655	45587998	1	344	304.241	27.5429
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1282_lociStitched	chr10	60964748	60965090	1	343	326.8836	22.1958
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4021_lociStitched	chr16	30352399	30352741	1	343	334.9548	18.5706
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4791_lociStitched	chr17	64155597	64155939	1	343	482.5278	26.0262
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1682_lociStitched	chr11	448180	448522	1	343	452.6028	23.3586
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2159_lociStitched	chr11	118635067	118635409	1	343	282.9708	33.9264
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4204_lociStitched	chr16	85202362	85202703	1	342	266.3892	32.1222
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1808_lociStitched	chr11	46237402	46237743	1	342	337.931	27.28
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_474_lociStitched	chr1	59292259	59292599	1	341	282.642	49.164
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8320_lociStitched	chr4	145733229	145733568	1	340	290.8959	42.8496
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7475_lociStitched	chr3	14432021	14432360	1	340	308.2188	56.9181
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10537_lociStitched	chr9	34342960	34343299	1	340	239.0628	28.476
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3159_lociStitched	chr14	23300724	23301063	1	340	320.7957	47.0532
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_14_lociStitched	chr1	1686599	1686938	1	340	296.7606	37.2222
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_508_lociStitched	chr1	70221456	70221795	1	340	313.2021	12.8142
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9028_lociStitched	chr6	26474383	26474721	1	339	362.8768	49.686
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5444_lociStitched	chr19	14888341	14888679	1	339	276.315	49.2128
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6208_lociStitched	chr2	64859582	64859920	1	339	311.7036	4.9686
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8970_lociStitched	chr6	17907372	17907710	1	339	316.706	56.7164
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3833_lociStitched	chr15	100241829	100242166	1	338	374.6766	29.4201
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3335_lociStitched	chr14	68626614	68626951	1	338	329.1142	35.2502
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5459_lociStitched	chr19	16886180	16886517	1	338	233.541	18.9394
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6858_lociStitched	chr20	38094675	38095011	1	337	327.6336	55.7088
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_379_lociStitched	chr1	39450843	39451179	1	337	332.9424	59.7072
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7235_lociStitched	chr22	35264762	35265098	1	337	289.0272	38.8416
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2234_lociStitched	chr11	126394361	126394696	1	336	278.117	24.0195
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6723_lociStitched	chr20	310145	310479	1	335	267.033	47.8622
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5462_lociStitched	chr19	17097943	17098277	1	335	236.3718	23.2464
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4877_lociStitched	chr17	77099233	77099566	1	334	272.7603	11.7882
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2812_lociStitched	chr12	121748490	121748823	1	334	268.3647	19.8135
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_573_lociStitched	chr1	94936488	94936821	1	334	276.9894	56.9097
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8028_lociStitched	chr4	725907	726239	1	333	263.3424	40.6368
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2256_lociStitched	chr12	2013545	2013877	1	333	238.6416	31.7392
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5935_lociStitched	chr2	12456729	12457060	1	332	257.9814	21.0516
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4656_lociStitched	chr17	48585681	48586012	1	332	263.7077	21.7467
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9963_lociStitched	chr7	130392803	130393133	1	331	459.327	47.421
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6363_lociStitched	chr2	111122774	111123104	1	331	240.075	29.964
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_425_lociStitched	chr1	46183448	46183778	1	331	305.481	29.172
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7781_lociStitched	chr3	129627101	129627430	1	330	264.0883	22.2075
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9244_lociStitched	chr6	42100265	42100594	1	330	252.0469	28.8862
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10874_lociStitched	chr9	129570886	129571215	1	330	297.4818	39.2826
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2863_lociStitched	chr12	124620671	124620999	1	329	316.6184	19.6144
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10027_lociStitched	chr7	151089133	151089461	1	329	235.6024	19.4176
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10584_lociStitched	chr9	41035059	41035387	1	329	405.3096	73.7344
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8217_lociStitched	chr4	88018367	88018695	1	329	314.3224	56.6456
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_584_lociStitched	chr1	99662030	99662358	1	329	304.8104	42.6728
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5396_lociStitched	chr19	12495558	12495886	1	329	264.4008	20.7952
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10407_lociStitched	chr8	141730503	141730830	1	328	275.8572	35.3487
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1790_lociStitched	chr11	35276158	35276485	1	328	255.2562	49.4751
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10333_lociStitched	chr8	119973882	119974209	1	328	285.3075	30.0186
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9423_lociStitched	chr6	129490733	129491060	1	328	358.3593	24.8193
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6156_lociStitched	chr2	54618526	54618853	1	328	363.8856	32.5692
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1505_lociStitched	chr10	97575069	97575395	1	327	296.3666	25.5258
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3036_lociStitched	chr13	51726177	51726503	1	327	299.1376	34.5886
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4748_lociStitched	chr17	59521270	59521596	1	327	243.4242	40.1958
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5186_lociStitched	chr19	1214458	1214783	1	326	232.18	34.515
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7247_lociStitched	chr22	36371000	36371325	1	326	336.6025	46.54
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9347_lociStitched	chr6	100618559	100618883	1	325	288.9108	46.008
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1818_lociStitched	chr11	46826377	46826701	1	325	252.4932	20.4444
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9719_lociStitched	chr7	55065417	55065741	1	325	269.9892	15.8112
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_66_lociStitched	chr1	9181558	9181882	1	325	293.3496	47.304
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7881_lociStitched	chr3	157135930	157136254	1	325	234.8352	29.4192
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2318_lociStitched	chr12	11863409	11863732	1	324	270.7709	36.0145
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1541_lociStitched	chr10	102422321	102422644	1	324	235.8223	40.0197
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_210_lociStitched	chr1	22285849	22286172	1	324	303.5231	5.1357
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2634_lociStitched	chr12	92557947	92558269	1	323	326.6368	36.1606
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9987_lociStitched	chr7	137986787	137987109	1	323	291.6354	30.751
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6479_lociStitched	chr2	164913911	164914233	1	323	239.2138	17.871
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10802_lociStitched	chr9	126720071	126720393	1	323	265.1348	19.3522
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2724_lociStitched	chr12	110578082	110578404	1	323	230.3588	24.7618
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7234_lociStitched	chr22	33536805	33537127	1	323	320.6154	32.7474
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3326_lociStitched	chr14	67510486	67510807	1	322	294.8064	20.1909
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_11013_lociStitched	chrX	119685837	119686158	1	322	238.1499	12.519
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2564_lociStitched	chr12	57341387	57341708	1	322	284.3739	22.8873
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6652_lociStitched	chr2	224910264	224910585	1	322	310.1823	58.1331
