REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ENCFF483VRP_sorted.bam	ENCFF183PVA_sorted.bam
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7444_lociStitched	chr14	68050877	68051479	1	603	514.2284	39.9126
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6316_lociStitched	chr13	56662343	56662945	2	489	516.9976	84.2198
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9446_lociStitched	chr16	95439286	95439888	1	603	574.5488	63.6314
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18691_lociStitched	chr5	149229270	149229871	1	602	712.786	44.474
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4950_lociStitched	chr12	23968569	23969170	1	602	590.8431	43.4523
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5208_lociStitched	chr12	73764912	73765512	1	601	608.7	59.04
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13052_lociStitched	chr2	72169571	72170171	1	601	478.5	55.98
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8063_lociStitched	chr15	76715463	76716063	1	601	577.14	76.44
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14693_lociStitched	chr3	82274194	82274793	1	600	567.0134	43.7869
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1465_lociStitched	chr10	13982853	13983452	1	600	893.708	66.0697
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11799_lociStitched	chr19	10940641	10941239	1	599	576.8308	69.4876
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24244_lociStitched	chr9	106159822	106160420	1	599	832.3562	51.2486
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15466_lociStitched	chr3	146684965	146685563	1	599	755.3936	68.4112
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3710_lociStitched	chr11	83270935	83271532	1	598	945.4689	68.8341
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17405_lociStitched	chr5	31596645	31597242	1	598	482.0178	75.7593
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7209_lociStitched	chr14	54706563	54707158	1	596	437.087	40.222
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13246_lociStitched	chr2	93261061	93261656	1	596	609.5775	47.6595
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14986_lociStitched	chr3	96327878	96328473	1	596	979.4295	67.1755
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7325_lociStitched	chr14	61012421	61013014	1	594	468.3514	54.3781
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22208_lociStitched	chr8	62284068	62284661	1	594	524.5085	40.6798
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24153_lociStitched	chr9	96758958	96759551	2	436	427.7309	40.0275
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1579_lociStitched	chr10	37397269	37397861	2	528	499.7072	59.7328
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20149_lociStitched	chr7	16811131	16811722	2	499	417.1278	66.5466
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23152_lociStitched	chr8	125254308	125254899	1	592	696.8481	47.5755
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4944_lociStitched	chr12	22622843	22623433	1	591	592.891	65.903
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13466_lociStitched	chr2	121354768	121355357	1	590	693.7242	45.7064
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6618_lociStitched	chr13	101694426	101695015	1	590	491.8739	54.0113
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15032_lociStitched	chr3	97811547	97812136	2	376	353.1644	27.683
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8475_lociStitched	chr15	97049731	97050319	2	463	437.2368	52.92
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4168_lociStitched	chr11	99386099	99386687	1	589	823.3764	93.5508
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18742_lociStitched	chr6	5442688	5443275	2	476	403.1516	60.9306
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6753_lociStitched	chr14	5148741	5149328	1	588	650.1612	56.352
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16829_lociStitched	chr4	139616149	139616735	1	587	594.8486	65.1046
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20775_lociStitched	chr7	66233505	66234091	2	394	373.6336	34.6326
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7098_lociStitched	chr14	45565432	45566018	1	587	512.6914	34.9256
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19244_lociStitched	chr6	82722958	82723543	2	524	499.0635	52.884
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13160_lociStitched	chr2	85012263	85012848	2	438	434.538	63.648
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22232_lociStitched	chr8	69399305	69399889	1	585	737.3	52.5016
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24850_lociStitched	chrX	94177574	94178158	1	585	618.0472	38.8944
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9416_lociStitched	chr16	92605633	92606217	1	585	579.62	61.32
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14560_lociStitched	chr3	52195981	52196564	1	584	893.739	62.7891
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5105_lociStitched	chr12	57211697	57212280	1	584	588.7717	58.6498
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9671_lociStitched	chr17	22314327	22314910	1	584	550.8184	59.466
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7167_lociStitched	chr14	52119011	52119593	1	583	697.7016	51.8562
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12520_lociStitched	chr2	27539932	27540514	1	583	644.3322	74.9034
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2196_lociStitched	chr10	81863810	81864390	1	581	972.95	45.646
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17553_lociStitched	chr5	43807908	43808488	1	581	573.852	63.684
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12775_lociStitched	chr2	32637776	32638356	1	581	641.538	49.416
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6687_lociStitched	chr13	112100624	112101203	1	580	496.9557	48.3465
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24114_lociStitched	chr9	90260827	90261406	1	580	461.8104	68.7852
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19091_lociStitched	chr6	51592314	51592893	1	580	512.0097	48.7518
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2940_lociStitched	chr11	35892872	35893451	1	580	464.0106	84.7656
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18719_lociStitched	chr5	150840222	150840800	1	579	449.973	43.928
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11721_lociStitched	chr19	8251993	8252571	1	579	1195.015	247.4996
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4506_lociStitched	chr11	115435665	115436243	1	579	550.4872	80.92
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6489_lociStitched	chr13	78163230	78163808	1	579	487.1962	55.8348
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13822_lociStitched	chr2	154677418	154677995	1	578	581.7891	58.7386
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21996_lociStitched	chr8	27062154	27062731	1	578	513.5877	73.3944
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11802_lociStitched	chr19	11121006	11121582	1	577	795.2256	68.1408
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13825_lociStitched	chr2	155019325	155019901	1	577	450.432	53.568
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10606_lociStitched	chr17	80482521	80483097	1	577	675.072	55.2384
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18643_lociStitched	chr5	145280459	145281035	1	577	921.1968	88.5888
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13768_lociStitched	chr2	152905028	152905603	1	576	545.56	73.6575
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13765_lociStitched	chr2	152828496	152829071	1	576	512.8425	67.735
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20373_lociStitched	chr7	28466997	28467570	1	574	545.6679	61.9986
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6226_lociStitched	chr13	52576789	52577361	1	573	505.076	69.3264
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21865_lociStitched	chr8	11747687	11748258	2	492	525.891	59.0985
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_25072_lociStitched	chrX	170009272	170009843	1	572	2394.0888	315.3633
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10413_lociStitched	chr17	56407280	56407851	1	572	484.0938	51.7897
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21076_lociStitched	chr7	100590901	100591472	1	572	748.7523	38.3141
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5039_lociStitched	chr12	41023997	41024568	1	572	654.0234	59.8979
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10794_lociStitched	chr18	7609287	7609858	1	572	732.9356	62.2961
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16516_lociStitched	chr4	131243299	131243870	1	572	439.2132	51.0474
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14833_lociStitched	chr3	89378458	89379029	1	572	661.3893	67.949
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17690_lociStitched	chr5	74126380	74126951	2	487	430.5911	56.529
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19148_lociStitched	chr6	58831467	58832037	1	571	602.319	57.0
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12529_lociStitched	chr2	27858517	27859087	1	571	518.472	65.949
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21170_lociStitched	chr7	110109004	110109573	1	570	493.7213	50.8117
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17504_lociStitched	chr5	36313530	36314098	1	569	544.3144	70.0912
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11917_lociStitched	chr19	32107687	32108255	1	569	1091.9232	59.64
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19092_lociStitched	chr6	51612491	51613059	1	569	637.296	45.7808
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6621_lociStitched	chr13	101801392	101801958	1	567	609.1858	44.0914
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1108_lociStitched	chr1	170255243	170255809	1	567	1002.669	57.5056
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6214_lociStitched	chr13	51881529	51882094	1	566	466.012	45.313
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24910_lociStitched	chrX	103165019	103165584	1	566	580.707	41.9795
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18804_lociStitched	chr6	28215260	28215824	1	565	503.2008	32.4864
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12997_lociStitched	chr2	61656516	61657080	1	565	522.9972	53.2416
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6976_lociStitched	chr14	26994097	26994658	1	562	456.8784	47.1801
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16723_lociStitched	chr4	135828666	135829226	1	561	423.416	52.024
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22044_lociStitched	chr8	34075699	34076259	1	561	488.208	41.72
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23499_lociStitched	chr9	41228930	41229490	1	561	707.784	73.808
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12334_lociStitched	chr2	11429524	11430083	2	485	420.2562	54.0553
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10414_lociStitched	chr17	56425451	56426010	1	560	579.2917	56.2913
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6903_lociStitched	chr14	25108356	25108914	1	559	742.419	64.5048
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6418_lociStitched	chr13	67723829	67724387	1	559	607.8852	47.3184
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15007_lociStitched	chr3	96598349	96598907	1	559	593.6004	65.3418
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18562_lociStitched	chr5	141415144	141415701	1	558	418.9197	59.4319
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7327_lociStitched	chr14	61043488	61044045	1	558	468.7155	47.1222
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4927_lociStitched	chr12	20615079	20615635	1	557	567.676	52.5976
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5798_lociStitched	chr13	12337161	12337717	1	557	392.536	39.2536
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3070_lociStitched	chr11	52536860	52537416	2	385	389.5892	55.7112
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22234_lociStitched	chr8	69584583	69585139	1	557	906.1132	66.8868
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4205_lociStitched	chr11	101029980	101030536	1	557	475.102	52.82
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1471_lociStitched	chr10	17331354	17331910	1	557	531.4804	57.546
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_25015_lociStitched	chrX	151800826	151801382	1	557	646.7392	22.4624
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2608_lociStitched	chr10	130541997	130542552	2	416	437.0625	51.5595
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15060_lociStitched	chr3	101161665	101162220	1	556	457.4865	50.727
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16923_lociStitched	chr4	146263185	146263740	1	556	1057.9965	62.7705
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3440_lociStitched	chr11	70232517	70233071	1	555	629.2886	50.1924
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9271_lociStitched	chr16	59517775	59518329	1	555	460.374	35.2898
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23213_lociStitched	chr8	126698784	126699337	1	554	460.5937	51.5396
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20848_lociStitched	chr7	75781615	75782168	1	554	714.9184	51.7608
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4883_lociStitched	chr12	12421000	12421553	1	554	573.1845	65.5858
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15546_lociStitched	chr4	8954424	8954977	1	554	517.4974	72.2771
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9979_lociStitched	chr17	30550299	30550852	1	554	437.8654	69.1803
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3699_lociStitched	chr11	80818386	80818938	1	553	418.416	35.2176
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4353_lociStitched	chr11	103360287	103360838	1	552	468.35	45.1269
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13268_lociStitched	chr2	94178386	94178937	1	552	875.6492	59.6733
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17818_lociStitched	chr5	97980046	97980595	2	499	414.6597	49.1355
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8585_lociStitched	chr15	99817634	99818182	1	549	465.252	41.4288
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24065_lociStitched	chr9	79919343	79919891	2	430	349.6788	48.3336
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_694_lociStitched	chr1	130740772	130741319	1	548	562.8083	41.4079
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17212_lociStitched	chr5	4498689	4499236	1	548	398.0519	43.9788
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9189_lociStitched	chr16	42190326	42190873	1	548	766.894	49.5035
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23868_lociStitched	chr9	64985103	64985650	1	548	429.2309	51.0898
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9751_lociStitched	chr17	25083743	25084289	1	547	549.0576	64.1004
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1196_lociStitched	chr1	177338669	177339215	1	547	569.4234	64.3188
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3702_lociStitched	chr11	82845714	82846259	2	490	458.5085	58.424
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18028_lociStitched	chr5	114647447	114647992	1	546	423.7375	51.884
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22423_lociStitched	chr8	80811061	80811606	1	546	442.976	50.249
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23216_lociStitched	chr8	126805339	126805884	1	546	440.796	59.95
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24428_lociStitched	chr9	112070818	112071363	1	546	395.6155	42.1285
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11066_lociStitched	chr18	38494677	38495221	1	545	394.8896	53.4208
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11971_lociStitched	chr19	36903974	36904518	1	545	657.5328	65.552
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21965_lociStitched	chr8	25240456	25240999	1	544	769.6482	78.0834
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3733_lociStitched	chr11	84642433	84642976	1	544	650.8941	64.8885
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19351_lociStitched	chr6	88193819	88194362	1	544	425.0061	56.7435
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14670_lociStitched	chr3	79784079	79784622	2	382	400.6797	44.9604
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18205_lociStitched	chr5	123058096	123058638	1	543	426.7166	64.9858
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4940_lociStitched	chr12	21543110	21543652	1	543	687.9606	42.0592
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15621_lociStitched	chr4	24966392	24966934	1	543	817.4444	45.528
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3765_lociStitched	chr11	86472513	86473054	1	542	418.1389	45.5522
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4241_lociStitched	chr11	101479167	101479707	1	541	450.522	59.994
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12466_lociStitched	chr2	26341830	26342370	1	541	447.174	54.594
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21368_lociStitched	chr7	126248354	126248893	1	540	404.8429	62.2545
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13514_lociStitched	chr2	126450722	126451261	1	540	367.9753	41.0179
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6680_lociStitched	chr13	111725561	111726100	1	540	610.4175	56.1099
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4225_lociStitched	chr11	101189429	101189967	1	539	575.122	53.2082
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6019_lociStitched	chr13	37482861	37483398	1	538	519.9771	61.4328
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5489_lociStitched	chr12	87299458	87299995	1	538	512.5128	59.6607
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_680_lociStitched	chr1	127273032	127273569	1	538	450.2208	63.4734
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12518_lociStitched	chr2	27504071	27504608	1	538	441.1455	42.2619
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22608_lociStitched	chr8	91799577	91800113	1	537	523.7256	75.0936
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18302_lociStitched	chr5	125215813	125216349	1	537	554.492	50.4912
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13880_lociStitched	chr2	156842015	156842551	1	537	515.9	67.0536
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20816_lociStitched	chr7	70625489	70626025	1	537	409.236	49.4192
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7748_lociStitched	chr15	27840079	27840615	1	537	503.036	54.7256
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23878_lociStitched	chr9	65178408	65178944	1	537	528.1208	67.1608
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19822_lociStitched	chr6	128285792	128286328	1	537	381.096	38.056
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13016_lociStitched	chr2	68436021	68436556	2	479	378.352	47.829
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11877_lociStitched	chr19	25272660	25273195	1	536	375.998	44.3515
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17903_lociStitched	chr5	108677599	108678134	1	536	674.314	44.4585
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21153_lociStitched	chr7	109191711	109192245	1	535	453.3126	61.7838
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19601_lociStitched	chr6	116107305	116107839	2	398	422.8212	47.8998
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24865_lociStitched	chrX	95968177	95968710	1	534	606.8205	25.6906
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19438_lociStitched	chr6	94215140	94215672	2	393	393.9992	49.6356
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10975_lociStitched	chr18	35729969	35730500	1	532	611.8713	68.0742
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23243_lociStitched	chr8	129263278	129263809	2	431	428.9418	69.4548
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8332_lociStitched	chr15	84450451	84450982	1	532	474.183	56.0205
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20637_lociStitched	chr7	45567780	45568311	1	532	535.4073	43.4889
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20049_lociStitched	chr7	6283419	6283949	1	531	527.721	34.238
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7054_lociStitched	chr14	32683201	32683731	1	531	516.273	61.162
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3257_lociStitched	chr11	61366093	61366622	1	530	543.7591	39.3047
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4272_lociStitched	chr11	101937133	101937662	1	530	460.0713	45.8114
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11408_lociStitched	chr18	76354814	76355343	1	530	446.6876	49.6731
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5972_lociStitched	chr13	30345231	30345760	1	530	445.1006	40.9975
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22124_lociStitched	chr8	45358264	45358792	1	529	571.6656	51.216
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9605_lociStitched	chr17	13743216	13743744	1	529	419.9184	44.9856
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5094_lociStitched	chr12	55199492	55200020	1	529	419.3904	45.408
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11500_lociStitched	chr19	3719300	3719827	1	528	436.0398	32.1997
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2639_lociStitched	chr11	4096981	4097508	1	528	696.4832	65.0318
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6879_lociStitched	chr14	21891453	21891980	1	528	505.1295	39.4723
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14658_lociStitched	chr3	78966772	78967298	1	527	617.4188	52.2318
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_856_lociStitched	chr1	138617536	138618062	1	527	456.4628	47.077
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19417_lociStitched	chr6	91971958	91972484	1	527	399.8652	63.6986
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21196_lociStitched	chr7	111157007	111157532	1	526	370.2825	40.2675
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2230_lociStitched	chr10	84411193	84411718	1	526	407.4525	59.1675
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17905_lociStitched	chr5	108903233	108903758	1	526	531.72	47.25
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8790_lociStitched	chr16	11063252	11063776	1	525	513.3104	80.1196
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10024_lociStitched	chr17	32257769	32258293	1	525	527.5632	52.7668
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21249_lociStitched	chr7	112697343	112697866	1	524	464.2148	38.179
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10407_lociStitched	chr17	56287753	56288275	1	523	431.433	55.4364
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9298_lociStitched	chr16	77330856	77331378	1	523	414.3114	42.8562
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18547_lociStitched	chr5	140610759	140611281	1	523	393.7446	35.496
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10908_lociStitched	chr18	25629939	25630460	1	522	442.4853	43.6077
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9631_lociStitched	chr17	15830654	15831175	1	522	482.0292	40.2733
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6193_lociStitched	chr13	51202588	51203108	1	521	709.332	59.124
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16899_lociStitched	chr4	141951710	141952230	2	432	441.428	56.628
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16918_lociStitched	chr4	144949207	144949727	1	521	418.652	46.592
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15188_lociStitched	chr3	107793147	107793667	1	521	438.62	53.872
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18507_lociStitched	chr5	138948362	138948881	1	520	519.7785	41.9871
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16021_lociStitched	chr4	88763036	88763555	1	520	602.6109	56.3634
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11923_lociStitched	chr19	32342070	32342588	1	519	464.4388	38.7464
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15934_lociStitched	chr4	62756908	62757426	1	519	422.6362	55.167
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22345_lociStitched	chr8	71525473	71525989	1	517	362.0772	50.6196
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5751_lociStitched	chr12	117533925	117534441	1	517	451.0356	32.7144
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21072_lociStitched	chr7	100495377	100495892	1	516	611.9745	65.0445
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14330_lociStitched	chr2	181470885	181471400	1	516	401.0305	38.728
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14723_lociStitched	chr3	86550300	86550815	1	516	420.0855	69.937
