#ENCFF000VHВ_peaks Enhancers
#Created from /mnt/vdb/ROSE/cells/ENCFF000VHВ_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by ENCFF000VHD_sorted.bam
#Using cutoff of 15740.7624 for Super-Enhancers
#Created on Sep 12 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ENCFF000VHD_sorted.bam	ENCFF000VHL_sorted.bam	enhancerRank	isSuper
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4342_lociStitched	chr20	60063535	60064145	1	611	1097.329	222.406	1210	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4322_lociStitched	chr20	57076686	57077154	1	469	1009.71	135.3456	1211	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4183_lociStitched	chr20	50483601	50484139	1	539	924.015	50.1416	1212	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1024_lociStitched	chr10	96124258	96125020	2	614	883.3104	12.573	1213	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_625_lociStitched	chr1	204287600	204288191	1	592	987.5019	117.2544	1214	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2104_lociStitched	chr14	77303230	77303775	1	546	916.145	46.2705	1215	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_186_lociStitched	chr1	65417419	65418494	2	612	927.51	58.8025	1216	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6413_lociStitched	chr8	109607218	109607664	1	447	895.6572	27.7858	1217	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3610_lociStitched	chr2	88658973	88659567	1	595	921.294	53.6382	1218	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4605_lociStitched	chr3	24362453	24363087	1	635	867.1218	0	1219	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1882_lociStitched	chr13	44918578	44919117	1	540	928.8048	62.9552	1220	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4823_lociStitched	chr3	146115894	146116383	1	490	865.7745	0	1221	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2273_lociStitched	chr15	66841592	66842295	2	510	987.5041	123.5171	1222	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_858_lociStitched	chr10	11688201	11688950	2	568	940.5193	78.0458	1223	0
/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1506	chr12	52216106	52216683	1	578	988.2856	126.0745	1224	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1723_lociStitched	chr12	106288849	106289422	1	574	1006.761	150.9855	1225	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1206_lociStitched	chr11	63847650	63848219	1	570	908.1809	53.0877	1226	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3227_lociStitched	chr19	29388992	29389522	1	531	970.695	115.858	1227	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4383_lociStitched	chr21	15292508	15293261	1	754	882.4407	30.4965	1228	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_686_lociStitched	chr1	234522479	234523176	1	698	890.069	38.5441	1229	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1858_lociStitched	chr13	36006615	36007541	2	505	923.4072	73.0614	1230	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2264_lociStitched	chr15	63502449	63503030	1	582	871.4419	21.3227	1231	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6052_lociStitched	chr7	130903206	130903905	2	659	859.9797	11.3937	1232	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3377_lociStitched	chr2	8540276	8540755	1	480	871.9237	24.6685	1233	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5083_lociStitched	chr4	124976495	124977441	2	584	916.3902	69.7202	1234	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2474_lociStitched	chr16	1297295	1297723	1	429	888.3996	42.4148	1235	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1382_lociStitched	chr12	6890663	6891770	2	624	885.6	40.4055	1236	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1668_lociStitched	chr12	88815616	88816496	2	657	844.888	0	1237	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_350_lociStitched	chr1	146221379	146221934	1	556	944.4435	103.341	1238	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4225_lociStitched	chr20	51221587	51222060	1	474	968.7513	128.4195	1239	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1780_lociStitched	chr12	124938688	124939262	1	575	860.9426	21.0084	1240	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5153_lociStitched	chr5	35214451	35215267	2	659	937.176	97.2672	1241	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5378_lociStitched	chr5	141040520	141041101	1	582	946.7976	107.485	1242	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_195_lociStitched	chr1	85225628	85226282	1	655	866.6808	28.0566	1243	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2289_lociStitched	chr15	71747967	71748539	1	573	901.9296	64.7504	1244	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5625_lociStitched	chr6	54875202	54875889	1	688	881.4897	45.2733	1245	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1173_lociStitched	chr11	48051877	48052827	2	648	929.48	93.48	1246	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_357_lociStitched	chr1	147717341	147717842	1	502	989.7255	157.314	1247	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2649_lociStitched	chr16	75011631	75012473	2	620	854.7142	24.2496	1248	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3072_lociStitched	chr17	68329220	68329719	1	500	915.3157	84.8799	1249	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4969_lociStitched	chr3	194141921	194142806	2	504	908.6295	79.7385	1250	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6986_lociStitched	chrX	110173538	110174848	2	586	943.462	115.28	1251	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5689_lociStitched	chr6	131843578	131844121	1	544	871.0263	43.8744	1252	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5431_lociStitched	chr5	173473321	173473795	1	475	891.6888	66.6918	1253	0
/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2499	chr16	3021711	3022315	1	605	857.6196	33.0992	1254	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6537_lociStitched	chr8	143116918	143117374	1	457	952.5384	128.136	1255	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2471_lociStitched	chr16	594068	594672	2	565	962.1116	140.732	1256	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2275_lociStitched	chr15	67024745	67025378	1	634	864.8046	47.3484	1257	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1583_lociStitched	chr12	56086445	56087048	1	604	874.2897	56.8629	1258	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1926_lociStitched	chr14	34497224	34497983	1	760	850.9908	33.6996	1259	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2263_lociStitched	chr15	63379864	63380447	1	584	849.9557	33.4642	1260	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5476_lociStitched	chr6	7008852	7009435	1	584	881.9624	68.2693	1261	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2845_lociStitched	chr17	28527188	28527774	1	587	891.9506	79.11	1262	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_674_lociStitched	chr1	229093277	229094387	2	530	848.595	39.96	1263	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3197_lociStitched	chr19	11265202	11265618	1	417	901.6384	96.512	1264	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6554_lociStitched	chr9	2292618	2293318	1	701	836.57	31.85	1265	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3330_lociStitched	chr19	47243571	47244140	1	570	900.7839	96.1041	1266	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4687_lociStitched	chr3	66474921	66475552	1	632	844.5935	40.0685	1267	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2797_lociStitched	chr17	2012024	2012552	1	529	882.9216	79.3056	1268	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5709_lociStitched	chr6	138818251	138818816	1	566	921.967	118.4805	1269	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2283_lociStitched	chr15	68272342	68272951	1	610	845.8401	46.5885	1270	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5837_lociStitched	chr7	7852333	7852862	1	530	800.6944	2.8037	1271	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3314_lociStitched	chr19	46826898	46827459	1	562	937.4871	140.25	1272	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4957_lociStitched	chr3	187808203	187808860	2	615	860.7357	64.5831	1273	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4764_lociStitched	chr3	127816948	127817507	1	560	888.1392	92.8499	1274	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6742_lociStitched	chr9	107390185	107390640	1	456	890.344	96.46	1275	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_623_lociStitched	chr1	204103585	204104142	1	558	854.1595	68.1768	1276	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4972_lociStitched	chr3	195910590	195911238	1	649	884.7792	100.3104	1277	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1042_lociStitched	chr10	100370950	100371771	2	552	870.9168	86.9439	1278	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3239_lociStitched	chr19	35005632	35006163	1	532	794.907	14.0184	1279	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3487_lociStitched	chr2	27294034	27294542	1	509	837.8444	57.4548	1280	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_362_lociStitched	chr1	148671988	148672515	1	528	936.8479	157.7311	1281	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4150_lociStitched	chr20	48180461	48180738	1	278	927.9223	154.5106	1282	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5891_lociStitched	chr7	43764334	43764890	1	557	883.8732	111.2556	1283	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1209_lociStitched	chr11	64842276	64842853	1	578	866.8848	95.6666	1284	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5997_lociStitched	chr7	108199566	108200611	2	473	844.0465	79.3155	1285	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4596_lociStitched	chr3	15309974	15310359	1	386	895.9335	132.4015	1286	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1131_lociStitched	chr11	34166578	34167051	1	474	858.4004	95.8298	1287	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6498_lociStitched	chr8	127669329	127669743	1	415	926.9046	169.0362	1288	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5473_lociStitched	chr6	2989962	2990458	1	497	767.9568	14.9792	1289	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5118_lociStitched	chr4	152996493	152997009	1	517	801.2448	49.9488	1290	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5567_lociStitched	chr6	31509164	31509863	2	539	843.9726	96.1125	1291	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4965_lociStitched	chr3	193743841	193744976	2	501	917.1935	169.6825	1292	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3122_lociStitched	chr17	83048694	83049061	1	368	787.9857	44.2602	1293	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2404_lociStitched	chr15	95247573	95248089	1	517	786.0744	43.1892	1294	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6995_lociStitched	chrX	116285901	116286654	1	754	742.0062	0	1295	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6929_lociStitched	chr9	137025055	137025584	1	530	797.6262	57.132	1296	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5960_lociStitched	chr7	87316347	87317463	2	496	761.7816	24.8868	1297	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3995_lociStitched	chr20	4018009	4018488	1	480	767.5496	32.1409	1298	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2377_lociStitched	chr15	91430413	91431009	1	597	784.8128	51.9116	1299	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3645_lociStitched	chr2	111659055	111659443	1	389	832.4152	100.9188	1300	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4496_lociStitched	chr22	16609165	16609569	1	405	832.9672	102.0908	1301	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4646_lociStitched	chr3	53155310	53155727	1	418	743.928	13.5108	1302	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_633_lociStitched	chr1	204442440	204443011	1	572	875.0004	144.8056	1303	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_934_lociStitched	chr10	52316158	52316811	1	654	770.4094	41.4655	1304	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5196_lociStitched	chr5	56491232	56491744	1	513	824.8832	96.2048	1305	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5144_lociStitched	chr5	11733928	11734468	1	541	789.48	61.29	1306	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3341_lociStitched	chr19	48634888	48635344	1	457	752.628	25.5816	1307	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4415_lociStitched	chr21	37365257	37365856	1	600	736.5903	10.0632	1308	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_724_lociStitched	chr10	92211	92710	1	500	875.8448	149.3507	1309	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4021_lociStitched	chr20	24649346	24649877	1	532	833.3514	107.793	1310	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2270_lociStitched	chr15	65570174	65570847	1	674	724.4845	0	1311	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4028_lociStitched	chr20	31679064	31679586	1	523	816.147	95.787	1312	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4772_lociStitched	chr3	129507008	129507384	1	377	821.2216	102.8736	1313	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2808_lociStitched	chr17	4513858	4514384	1	527	765.1722	49.3388	1314	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1030_lociStitched	chr10	97542604	97543141	1	538	812.4273	98.271	1315	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3371_lociStitched	chr1_KI270713v1_random	21995	22250	1	256	859.962	146.268	1316	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1726_lociStitched	chr12	110039480	110039985	1	506	722.655	8.989	1317	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5028_lociStitched	chr4	68865435	68866096	1	662	755.7874	45.2785	1318	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5926_lociStitched	chr7	75956479	75957071	2	524	774.3952	64.1136	1319	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3923_lociStitched	chr2	230738179	230738689	1	511	706.758	0	1320	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5894_lociStitched	chr7	44542872	44543430	1	559	737.7318	31.1922	1321	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5830_lociStitched	chr7	6016326	6016750	1	425	785.5872	81.3232	1322	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2492_lociStitched	chr16	2904553	2904955	1	403	733.248	31.1952	1323	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1527_lociStitched	chr12	52859690	52860113	1	424	762.5421	62.5617	1324	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3456_lociStitched	chr2	20113356	20113811	1	456	846.664	146.692	1325	0
/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1523	chr12	52249325	52249760	1	436	780.4335	87.7395	1326	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2938_lociStitched	chr17	59062269	59062545	1	277	860.4852	170.6508	1327	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4388_lociStitched	chr21	29219211	29219879	1	669	687.706	0	1328	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6673_lociStitched	chr9	89021583	89022144	1	562	789.7197	102.2703	1329	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4768_lociStitched	chr3	128504670	128505061	1	392	751.3847	65.9617	1330	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6527_lociStitched	chr8	130042639	130043010	1	372	765.5214	84.588	1331	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3263_lociStitched	chr19	38798924	38799469	1	546	749.7565	70.9045	1332	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4130_lociStitched	chr20	47911938	47912215	1	278	845.7364	167.1695	1333	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6086_lociStitched	chr7	156516735	156517212	1	478	742.4505	64.4904	1334	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1716_lociStitched	chr12	103859576	103860060	1	485	709.1084	31.218	1335	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_250_lociStitched	chr1	109096501	109096979	1	479	676.0832	0	1336	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6950_lociStitched	chrX	16603809	16604491	1	683	697.004	24.6202	1337	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_95_lociStitched	chr1	33150333	33150850	1	518	684.9216	13.1318	1338	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3504_lociStitched	chr2	38147612	38148103	1	492	692.0645	22.6842	1339	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_624_lociStitched	chr1	204130580	204131025	1	446	777.593	108.3575	1340	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2122_lociStitched	chr14	92974433	92974892	1	460	754.9632	86.3838	1341	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5027_lociStitched	chr4	68369313	68370003	1	691	692.415	24.633	1342	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4368_lociStitched	chr21	14863792	14864374	1	583	673.956	6.5766	1343	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_923_lociStitched	chr10	34714209	34714694	1	486	691.3675	25.317	1344	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6552_lociStitched	chr8	144478542	144478948	1	407	710.297	46.2028	1345	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6647_lociStitched	chr9	77663190	77663689	1	500	707.582	46.1575	1346	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_50_lociStitched	chr1	18669172	18669691	1	520	729.714	71.2068	1347	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5692_lociStitched	chr6	135183371	135183892	1	522	698.6089	40.3775	1348	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1781_lociStitched	chr12	131233983	131234400	1	418	742.5102	86.1939	1349	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3840_lociStitched	chr2	215929832	215930433	1	602	731.6574	79.0916	1350	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1208_lociStitched	chr11	64270274	64270745	1	472	676.4502	24.9159	1351	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2828_lociStitched	chr17	15643175	15643737	1	563	701.8818	53.8396	1352	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5792_lociStitched	chr7	621527	621932	1	406	740.8665	93.4335	1353	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6231_lociStitched	chr8	90399217	90399634	1	418	695.7645	50.9574	1354	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4865_lociStitched	chr3	157174380	157174749	1	370	708.0741	63.9477	1355	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_535_lociStitched	chr1	174239323	174239838	1	516	676.0405	33.2175	1356	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6939_lociStitched	chrX	7119853	7120377	1	525	640.6948	0	1357	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3739_lociStitched	chr2	163348536	163349005	1	470	673.8592	33.4866	1358	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5024_lociStitched	chr4	53645029	53645504	1	476	639.54	0	1359	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4570_lociStitched	chr3	8443858	8444342	1	485	699.4284	60.016	1360	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2609_lociStitched	chr16	67404356	67404703	1	348	700.3501	61.419	1361	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5902_lociStitched	chr7	66099736	66100132	1	397	685.5552	47.8764	1362	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2232_lociStitched	chr15	51037532	51037938	1	407	681.9988	45.066	1363	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1108_lociStitched	chr11	9138346	9138822	1	477	692.7704	56.7868	1364	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1184_lociStitched	chr11	61489306	61489689	1	384	742.0625	108.1592	1365	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5032_lociStitched	chr4	74375748	74376325	1	578	632.1035	0	1366	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1483_lociStitched	chr12	51005128	51005577	1	450	741.8827	110.7234	1367	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4611_lociStitched	chr3	31753998	31754480	1	483	666.7506	35.7644	1368	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_928_lociStitched	chr10	48814454	48814958	1	505	656.1576	25.3008	1369	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6134_lociStitched	chr8	29810090	29810687	1	598	671.9832	41.4318	1370	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_364_lociStitched	chr1	149177075	149177528	1	454	721.9914	92.0496	1371	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6891_lociStitched	chr9	130446830	130447330	1	501	677.65	48.95	1372	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5195_lociStitched	chr5	56465660	56466075	1	416	729.0305	100.679	1373	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5628_lociStitched	chr6	63573818	63574327	1	510	626.8335	0	1374	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_280_lociStitched	chr1	111512578	111513099	1	522	718.8237	92.3212	1375	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_577_lociStitched	chr1	201290108	201290592	1	485	724.4996	99.4136	1376	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6598_lociStitched	chr9	15243328	15243907	1	580	624.3357	4.1688	1377	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2252_lociStitched	chr15	58604963	58605433	1	471	628.719	9.729	1378	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2570_lociStitched	chr16	29611256	29611638	1	383	679.0432	60.0886	1379	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_7003_lociStitched	chrX	131746722	131747211	1	490	618.7317	0	1380	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2509_lociStitched	chr16	4393533	4393942	1	410	690.3511	71.6568	1381	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1665_lociStitched	chr12	82931648	82932150	1	503	644.1162	25.853	1382	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2129_lociStitched	chr14	95056940	95057358	1	419	645.392	29.3854	1383	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6227_lociStitched	chr8	89877521	89877974	1	454	724.8453	109.2636	1384	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6222_lociStitched	chr8	86258781	86259198	1	418	727.3731	112.5066	1385	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6701_lociStitched	chr9	92987626	92988155	1	530	682.0397	67.6062	1386	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1904_lociStitched	chr14	23007398	23007706	1	309	621.39	7.6384	1387	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_326_lociStitched	chr1	120773580	120774068	1	489	650.748	39.1376	1388	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5253_lociStitched	chr5	71631781	71632168	1	388	609.6798	0	1389	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2054_lociStitched	chr14	71321403	71321919	1	517	686.022	77.0388	1390	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_818_lociStitched	chr10	8913213	8913652	1	440	692.2152	84.5075	1391	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_358_lociStitched	chr1	148263776	148264141	1	366	674.885	68.5105	1392	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3636_lociStitched	chr2	101328156	101328582	1	427	628.9038	24.0264	1393	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3154_lociStitched	chr18	23330687	23331142	1	456	655.6095	51.233	1394	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4222_lociStitched	chr20	50824753	50825168	1	416	697.698	93.9145	1395	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6777_lociStitched	chr9	113342570	113343028	1	459	603.7814	0	1396	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4414_lociStitched	chr21	37270317	37270853	1	537	615.864	12.328	1397	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4035_lociStitched	chr20	35576317	35576780	1	464	642.2273	39.9106	1398	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4993_lociStitched	chr4	8019195	8019724	1	530	605.5992	4.2849	1399	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2597_lociStitched	chr16	31130347	31130752	1	406	676.998	77.8815	1400	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_20_lociStitched	chr1	8701768	8702245	1	478	607.1256	9.2538	1401	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6842_lociStitched	chr9	128416407	128416840	1	434	635.9038	38.7102	1402	0
